level1,level2,pattern,weight
liwc,space,high,1
liwc,space,highe*,1
liwc,space,horizontal*,1
liwc,space,huge*,1
liwc,space,in,1
liwc,space,inch*,1
liwc,space,inner*,1
liwc,space,inside,1
liwc,space,insides,1
liwc,space,interior*,1
liwc,space,internal*,1
liwc,space,internation*,1
liwc,space,intersect*,1
liwc,space,into,1
liwc,space,kilometer*,1
liwc,space,km*,1
liwc,space,land,1
liwc,space,large*,1
liwc,space,ledge*,1
liwc,space,ledging,1
liwc,space,left,1
liwc,space,level,1
liwc,space,levels,1
liwc,space,littl*,1
liwc,space,local*,1
liwc,space,longitud*,1
liwc,space,low*,1
liwc,space,map,1
liwc,space,mapped,1
liwc,space,mapping,1
liwc,space,maps,1
liwc,space,mass,1
liwc,space,meter*,1
liwc,space,metre*,1
liwc,space,mid,1
liwc,space,middl*,1
liwc,space,mile*,1
liwc,space,narrow*,1
liwc,space,nation*,1
liwc,space,near,1
liwc,space,neared,1
liwc,space,nearer,1
liwc,space,nearest,1
liwc,space,nearing,1
liwc,space,nears,1
liwc,space,north*,1
liwc,space,nowhere,1
liwc,space,off,1
liwc,space,on,1
liwc,space,onto,1
liwc,space,open,1
liwc,space,opened,1
liwc,space,opening*,1
liwc,space,out,1
liwc,space,outer*,1
liwc,space,outside,1
liwc,space,outsides,1
liwc,space,outward*,1
liwc,space,over,1
liwc,space,overflow*,1
liwc,space,overlap*,1
liwc,space,place*,1
liwc,space,placing*,1
liwc,space,platform*,1
liwc,space,point,1
liwc,space,position*,1
liwc,space,remote*,1
liwc,space,right,1
liwc,space,road*,1
liwc,space,room,1
liwc,space,roomate*,1
liwc,space,roomed,1
liwc,space,roomie*,1
liwc,space,rooming,1
liwc,space,roommate*,1
liwc,space,rooms,1
liwc,space,section,1
liwc,space,segment,1
liwc,space,separat*,1
liwc,space,shape*,1
liwc,space,shaping*,1
liwc,space,short*,1
liwc,space,shut,1
liwc,space,side,1
liwc,space,sides,1
liwc,space,siding,1
liwc,space,site,1
liwc,space,sky*,1
liwc,space,small*,1
liwc,space,somewhere,1
liwc,space,south*,1
liwc,space,space,1
liwc,space,spaced,1
liwc,space,spaces,1
liwc,space,spaci*,1
liwc,space,span,1
liwc,space,spann*,1
liwc,space,stair*,1
liwc,space,straight,1
liwc,space,street*,1
liwc,space,stretch*,1
liwc,space,surfac*,1
liwc,space,surround*,1
liwc,space,tall,1
liwc,space,taller,1
liwc,space,tallest,1
liwc,space,territor*,1
liwc,space,thick*,1
liwc,space,thin,1
liwc,space,thinly,1
liwc,space,thinn*,1
liwc,space,tinier,1
liwc,space,tiniest,1
liwc,space,tiny,1
liwc,space,together,1
liwc,space,top,1
liwc,space,toward*,1
liwc,space,town,1
liwc,space,under,1
liwc,space,underneath,1
liwc,space,undersid*,1
liwc,space,universe*,1
liwc,space,up,1
liwc,space,upon,1
liwc,space,upper,1
liwc,space,uppermost,1
liwc,space,upstairs,1
liwc,space,vast*,1
liwc,space,verg*,1
liwc,space,vertical*,1
liwc,space,wall,1
liwc,space,walling,1
liwc,space,walls,1
liwc,space,west*,1
liwc,space,where,1
liwc,space,wheres,1
liwc,space,wherever,1
liwc,space,wide*,1
liwc,space,width*,1
liwc,space,within,1
liwc,space,world,1
liwc,time,abrupt*,1
liwc,time,after,1
liwc,time,afterlife*,1
liwc,time,aftermath*,1
liwc,time,afternoon*,1
liwc,time,afterthought*,1
liwc,time,afterward*,1
liwc,time,again,1
liwc,time,age,1
liwc,time,aged,1
liwc,time,ages,1
liwc,time,aging,1
liwc,time,ago,1
liwc,time,ahead,1
liwc,time,already,1
liwc,time,always,1
liwc,time,ancient*,1
liwc,time,annual*,1
liwc,time,anymore,1
liwc,time,anytime,1
liwc,time,april,1
liwc,time,august,1
liwc,time,autumn,1
liwc,time,awhile,1
liwc,time,back,1
liwc,time,before,1
liwc,time,began,1
liwc,time,begin,1
liwc,time,beginn*,1
liwc,time,begins,1
liwc,time,begun,1
liwc,time,biannu*,1
liwc,time,bimonth*,1
liwc,time,birth*,1
liwc,time,biweek*,1
liwc,time,born,1
liwc,time,busy,1
liwc,time,bye,1
liwc,time,cease*,1
liwc,time,ceasing,1
liwc,time,centur*,1
liwc,time,childhood,1
liwc,time,christmas*,1
liwc,time,clock*,1
liwc,time,common,1
liwc,time,constant,1
liwc,time,constantly,1
liwc,time,continu*,1
liwc,time,current*,1
liwc,time,cycle*,1
liwc,time,dail*,1
liwc,time,date*,1
liwc,time,day*,1
liwc,time,decade*,1
liwc,time,decay*,1
liwc,time,december,1
liwc,time,delay*,1
liwc,time,due,1
liwc,time,during,1
liwc,time,earli*,1
liwc,time,early,1
liwc,time,end,1
liwc,time,ended,1
liwc,time,ending,1
liwc,time,ends,1
liwc,time,era,1
liwc,time,etern*,1
liwc,time,eve,1
liwc,time,evening*,1
liwc,time,event,1
liwc,time,eventually,1
liwc,time,ever,1
liwc,time,everyday,1
liwc,time,fade*,1
liwc,time,fading*,1
liwc,time,fast,1
liwc,time,faster,1
liwc,time,fastest,1
liwc,time,february,1
liwc,time,final,1
liwc,time,finally,1
liwc,time,finish*,1
liwc,time,first,1
liwc,time,firstly,1
liwc,time,firsts,1
liwc,time,followup*,1
liwc,time,forever,1
liwc,time,former*,1
liwc,time,forward*,1
liwc,time,frequent,1
liwc,time,frequented,1
liwc,time,frequenting,1
liwc,time,frequently,1
liwc,time,frequents,1
liwc,time,Friday*,1
liwc,time,futur*,1
liwc,time,generation*,1
liwc,time,happening,1
liwc,time,histor*,1
liwc,time,hour*,1
liwc,time,hurrie*,1
liwc,time,hurry*,1
liwc,time,immediate,1
liwc,time,immediately,1
liwc,time,immediateness,1
liwc,time,immortal*,1
liwc,time,inciden*,1
liwc,time,infinit*,1
liwc,time,initial*,1
liwc,time,initiat*,1
liwc,time,instan*,1
liwc,time,interval*,1
liwc,time,january,1
liwc,time,july,1
liwc,time,june,1
liwc,time,last*,1
liwc,time,late,1
liwc,time,lately,1
liwc,time,later,1
liwc,time,latest,1
liwc,time,like,1
liwc,time,long,1
liwc,time,longe*,1
liwc,time,march*,1
liwc,time,meantime,1
liwc,time,meanwhile,1
liwc,time,min,1
liwc,time,minute*,1
liwc,time,modern*,1
liwc,time,moment*,1
liwc,time,monday*,1
liwc,time,month*,1
liwc,time,morning*,1
liwc,time,never,1
liwc,time,new,1
liwc,time,newer,1
liwc,time,newest,1
liwc,time,newly,1
liwc,time,next,1
liwc,time,night,1
liwc,time,nightly,1
liwc,time,nights,1
liwc,time,noon*,1
liwc,time,november,1
liwc,time,now,1
liwc,time,occasional*,1
liwc,time,oclock*,1
liwc,time,o,1
liwc,time,october,1
liwc,time,old,1
liwc,time,olden,1
liwc,time,older,1
liwc,time,oldest,1
liwc,time,once,1
liwc,time,origin,1
liwc,time,past,1
liwc,time,period*,1
liwc,time,perpetual*,1
liwc,time,preced*,1
liwc,time,present,1
liwc,time,presently,1
liwc,time,prior,1
liwc,time,proceed*,1
liwc,time,quick*,1
liwc,time,recency,1
liwc,time,recent*,1
liwc,time,recur*,1
liwc,time,repeat*,1
liwc,time,repetit*,1
liwc,time,respectively,1
liwc,time,return*,1
liwc,time,rhythm*,1
liwc,time,saturday*,1
liwc,time,schedul*,1
liwc,time,season*,1
liwc,time,seconds,1
liwc,time,senior*,1
liwc,time,september*,1
liwc,time,sequen*,1
liwc,time,simultaneous*,1
liwc,time,slow*,1
liwc,time,sometime,1
liwc,time,sometimes,1
liwc,time,soon,1
liwc,time,soone*,1
liwc,time,sped,1
liwc,time,speed*,1
liwc,time,spring,1
liwc,time,start,1
liwc,time,started,1
liwc,time,starter*,1
liwc,time,starting,1
liwc,time,starts,1
liwc,time,startup*,1
liwc,time,still,1
liwc,time,stop,1
liwc,time,stopped,1
liwc,time,stopper*,1
liwc,time,stopping,1
liwc,time,stops,1
liwc,time,subsequen*,1
liwc,time,sudden*,1
liwc,time,summer*,1
liwc,time,sunday*,1
liwc,time,synch*,1
liwc,time,tempora*,1
liwc,time,term,1
liwc,time,terminat*,1
liwc,time,then,1
liwc,time,thursday*,1
liwc,time,til,1
liwc,time,till,1
liwc,time,time*,1
liwc,time,timing,1
liwc,time,today*,1
liwc,time,tomorrow*,1
liwc,time,tonight*,1
liwc,time,tuesday*,1
liwc,time,until,1
liwc,time,updat*,1
liwc,time,usual,1
liwc,time,usually,1
liwc,time,wednesday*,1
liwc,time,week,1
liwc,time,weekend*,1
liwc,time,weekl*,1
liwc,time,weeks,1
liwc,time,when,1
liwc,time,whenever,1
liwc,time,while,1
liwc,time,whilst,1
liwc,time,winter*,1
liwc,time,year,1
liwc,time,yearly,1
liwc,time,years,1
liwc,time,yesterday*,1
liwc,time,yet,1
liwc,time,young*,1
liwc,time,youth*,1
liwc,work,absent*,1
liwc,work,academ*,1
liwc,work,accomplish*,1
liwc,work,achiev*,1
liwc,work,administrat*,1
liwc,work,advertising,1
liwc,work,advis*,1
liwc,work,agent,1
liwc,work,agents,1
liwc,work,ambiti*,1
liwc,work,applicant*,1
liwc,work,applicat*,1
liwc,work,apprentic*,1
liwc,work,assign*,1
liwc,work,assistan*,1
liwc,work,associat*,1
liwc,work,auditorium*,1
liwc,work,award*,1
liwc,work,beaten,1
liwc,work,benefits,1
liwc,work,biolog*,1
liwc,work,biz,1
liwc,work,blackboard*,1
liwc,work,bldg*,1
liwc,work,book*,1
liwc,work,boss*,1
liwc,work,broker*,1
liwc,work,bureau*,1
liwc,work,burnout*,1
liwc,work,business*,1
liwc,work,busy,1
liwc,work,cafeteria*,1
liwc,work,calculus,1
liwc,work,campus*,1
liwc,work,career*,1
liwc,work,ceo*,1
liwc,work,certif*,1
liwc,work,chairm*,1
liwc,work,chalk,1
liwc,work,challeng*,1
liwc,work,champ*,1
liwc,work,class,1
liwc,work,classes,1
liwc,work,classmate*,1
liwc,work,classroom*,1
liwc,work,collab*,1
liwc,work,colleague*,1
liwc,work,colleg*,1
liwc,work,com,1
liwc,work,commerc*,1
liwc,work,commute*,1
liwc,work,commuting,1
liwc,work,companies,1
liwc,work,company,1
liwc,work,comput*,1
liwc,work,conferenc*,1
liwc,work,conglom*,1
liwc,work,consult*,1
liwc,work,consumer*,1
liwc,work,contracts,1
liwc,work,corp,1
liwc,work,corporat*,1
liwc,work,corps,1
liwc,work,counc*,1
liwc,work,couns*,1
liwc,work,course*,1
liwc,work,coworker*,1
liwc,work,credential*,1
liwc,work,credit*,1
liwc,work,cubicle*,1
liwc,work,curricul*,1
liwc,work,customer*,1
liwc,work,cv*,1
liwc,work,deadline*,1
liwc,work,dean*,1
liwc,work,delegat*,1
liwc,work,demote*,1
liwc,work,department*,1
liwc,work,dept,1
liwc,work,desk*,1
liwc,work,diplom*,1
liwc,work,director*,1
liwc,work,dissertat*,1
liwc,work,dividend*,1
liwc,work,doctor*,1
liwc,work,dorm*,1
liwc,work,dotcom,1
liwc,work,downsiz*,1
liwc,work,dropout*,1
liwc,work,duti*,1
liwc,work,duty,1
liwc,work,earn*,1
liwc,work,econ*,1
liwc,work,edit*,1
liwc,work,educat*,1
liwc,work,elementary,1
liwc,work,employ*,1
liwc,work,esl,1
liwc,work,exam,1
liwc,work,exams,1
liwc,work,excel*,1
liwc,work,executive*,1
liwc,work,expel*,1
liwc,work,expulsion*,1
liwc,work,factories,1
liwc,work,factory,1
liwc,work,facult*,1
liwc,work,fail*,1
liwc,work,fax*,1
liwc,work,feedback,1
liwc,work,finaliz*,1
liwc,work,finals,1
liwc,work,financ*,1
liwc,work,fired,1
liwc,work,firing,1
liwc,work,franchis*,1
liwc,work,frat,1
liwc,work,fratern*,1
liwc,work,freshm*,1
liwc,work,gmat,1
liwc,work,goal*,1
liwc,work,gov,1
liwc,work,govern*,1
liwc,work,gpa,1
liwc,work,grad,1
liwc,work,grade*,1
liwc,work,grading,1
liwc,work,graduat*,1
liwc,work,gre,1
liwc,work,hardwork*,1
liwc,work,headhunter*,1
liwc,work,highschool*,1
liwc,work,hire*,1
liwc,work,hiring,1
liwc,work,homework*,1
liwc,work,inc,1
liwc,work,income*,1
liwc,work,incorp*,1
liwc,work,industr*,1
liwc,work,instruct*,1
liwc,work,interview*,1
liwc,work,inventory,1
liwc,work,jd,1
liwc,work,job*,1
liwc,work,junior*,1
liwc,work,keyboard*,1
liwc,work,kinderg*,1
liwc,work,labor*,1
liwc,work,labour*,1
liwc,work,laidoff,1
liwc,work,laptop*,1
liwc,work,lawyer*,1
liwc,work,layoff*,1
liwc,work,lead*,1
liwc,work,learn*,1
liwc,work,lectur*,1
liwc,work,legal*,1
liwc,work,librar*,1
liwc,work,lsat,1
liwc,work,ltd,1
liwc,work,mailroom*,1
liwc,work,majoring,1
liwc,work,majors,1
liwc,work,manag*,1
liwc,work,manufact*,1
liwc,work,market*,1
liwc,work,masters,1
liwc,work,math*,1
liwc,work,mcat,1
liwc,work,mda,1
liwc,work,meeting*,1
liwc,work,memo,1
liwc,work,memos,1
liwc,work,menial,1
liwc,work,mentor*,1
liwc,work,merger*,1
liwc,work,mfg,1
liwc,work,mfr,1
liwc,work,mgmt,1
liwc,work,mgr,1
liwc,work,midterm*,1
liwc,work,motiv*,1
liwc,work,negotiat*,1
liwc,work,ngo,1
liwc,work,nonprofit*,1
liwc,work,occupa*,1
liwc,work,office*,1
liwc,work,org,1
liwc,work,organiz*,1
liwc,work,outlin*,1
liwc,work,outsourc*,1
liwc,work,overpaid,1
liwc,work,overtime,1
liwc,work,overworked,1
liwc,work,paper*,1
liwc,work,pay*,1
liwc,work,pc*,1
liwc,work,pen,1
liwc,work,pencil*,1
liwc,work,pens,1
liwc,work,pension*,1
liwc,work,phd*,1
liwc,work,photocop*,1
liwc,work,pledg*,1
liwc,work,police,1
liwc,work,policy,1
liwc,work,political,1
liwc,work,politics,1
liwc,work,practice,1
liwc,work,prereq*,1
liwc,work,presentation*,1
liwc,work,presiden*,1
liwc,work,procrastin*,1
liwc,work,produc*,1
liwc,work,prof,1
liwc,work,profession*,1
liwc,work,professor*,1
liwc,work,profit*,1
liwc,work,profs,1
liwc,work,program*,1
liwc,work,project,1
liwc,work,projector*,1
liwc,work,projects,1
liwc,work,prom,1
liwc,work,promot*,1
liwc,work,psych,1
liwc,work,psychol*,1
liwc,work,publish,1
liwc,work,qualifi*,1
liwc,work,quiz*,1
liwc,work,read,1
liwc,work,recruit*,1
liwc,work,register*,1
liwc,work,registra*,1
liwc,work,report*,1
liwc,work,requir*,1
liwc,work,research*,1
liwc,work,resource,1
liwc,work,resources,1
liwc,work,resourcing,1
liwc,work,responsib*,1
liwc,work,resume,1
liwc,work,retire*,1
liwc,work,retiring,1
liwc,work,review*,1
liwc,work,rhetor*,1
liwc,work,salar*,1
liwc,work,scholar,1
liwc,work,scholaring,1
liwc,work,scholarly,1
liwc,work,scholars,1
liwc,work,scholarship*,1
liwc,work,scholastic*,1
liwc,work,school*,1
liwc,work,scien*,1
liwc,work,secretar*,1
liwc,work,sector*,1
liwc,work,semester*,1
liwc,work,senior*,1
liwc,work,servic*,1
liwc,work,session*,1
liwc,work,sickday*,1
liwc,work,sickleave*,1
liwc,work,sophom*,1
liwc,work,sororit*,1
liwc,work,staff*,1
liwc,work,stapl*,1
liwc,work,stipend*,1
liwc,work,stock,1
liwc,work,stocked,1
liwc,work,stocker,1
liwc,work,stocks,1
liwc,work,student*,1
liwc,work,studied,1
liwc,work,studies,1
liwc,work,studious,1
liwc,work,study*,1
liwc,work,succeed*,1
liwc,work,success*,1
liwc,work,supervis*,1
liwc,work,syllabus*,1
liwc,work,taught,1
liwc,work,tax,1
liwc,work,taxa*,1
liwc,work,taxed,1
liwc,work,taxes,1
liwc,work,taxing,1
liwc,work,teach*,1
liwc,work,team*,1
liwc,work,tenure*,1
liwc,work,test,1
liwc,work,tested,1
liwc,work,testing,1
liwc,work,tests,1
liwc,work,textbook*,1
liwc,work,theses,1
liwc,work,thesis,1
liwc,work,toefl,1
liwc,work,trade*,1
liwc,work,trading,1
liwc,work,transcript*,1
liwc,work,transfer*,1
liwc,work,tutor*,1
liwc,work,type*,1
liwc,work,typing,1
liwc,work,undergrad*,1
liwc,work,underpaid,1
liwc,work,unemploy*,1
liwc,work,universit*,1
liwc,work,unproduc*,1
liwc,work,upperclass*,1
liwc,work,varsit*,1
liwc,work,vita,1
liwc,work,vitas,1
liwc,work,vocation*,1
liwc,work,vp*,1
liwc,work,wage,1
liwc,work,wages,1
liwc,work,warehous*,1
liwc,work,welfare,1
liwc,work,work,1
liwc,work,workabl*,1
liwc,work,worked,1
liwc,work,worker*,1
liwc,work,working*,1
liwc,work,works,1
liwc,work,xerox*,1
liwc,achiev,abilit*,1
liwc,achiev,able*,1
liwc,achiev,accomplish*,1
liwc,achiev,ace,1
liwc,achiev,achiev*,1
liwc,achiev,acquir*,1
liwc,achiev,acquisition*,1
liwc,achiev,adequa*,1
liwc,achiev,advanc*,1
liwc,achiev,advantag*,1
liwc,achiev,ahead,1
liwc,achiev,ambiti*,1
liwc,achiev,approv*,1
liwc,achiev,attain*,1
liwc,achiev,attempt*,1
liwc,achiev,authorit*,1
liwc,achiev,award*,1
liwc,achiev,beat,1
liwc,achiev,beaten,1
liwc,achiev,best,1
liwc,achiev,better,1
liwc,achiev,bonus*,1
liwc,achiev,burnout*,1
liwc,achiev,capab*,1
liwc,achiev,celebrat*,1
liwc,achiev,challeng*,1
liwc,achiev,champ*,1
liwc,achiev,climb*,1
liwc,achiev,closure,1
liwc,achiev,compet*,1
liwc,achiev,conclud*,1
liwc,achiev,conclus*,1
liwc,achiev,confidence,1
liwc,achiev,confident,1
liwc,achiev,confidently,1
liwc,achiev,conquer*,1
liwc,achiev,conscientious*,1
liwc,achiev,control*,1
liwc,achiev,create*,1
liwc,achiev,creati*,1
liwc,achiev,crown*,1
liwc,achiev,defeat*,1
liwc,achiev,determina*,1
liwc,achiev,determined,1
liwc,achiev,diligen*,1
liwc,achiev,domina*,1
liwc,achiev,domote*,1
liwc,achiev,driven,1
liwc,achiev,dropout*,1
liwc,achiev,earn*,1
liwc,achiev,effect*,1
liwc,achiev,efficien*,1
liwc,achiev,effort*,1
liwc,achiev,elit*,1
liwc,achiev,enabl*,1
liwc,achiev,endeav*,1
liwc,achiev,excel*,1
liwc,achiev,fail*,1
liwc,achiev,finaliz*,1
liwc,achiev,first,1
liwc,achiev,firsts,1
liwc,achiev,founded,1
liwc,achiev,founder*,1
liwc,achiev,founding,1
liwc,achiev,fulfill*,1
liwc,achiev,gain*,1
liwc,achiev,goal*,1
liwc,achiev,hero*,1
liwc,achiev,honor*,1
liwc,achiev,honour*,1
liwc,achiev,ideal*,1
liwc,achiev,importan*,1
liwc,achiev,improve*,1
liwc,achiev,improving,1
liwc,achiev,inadequa*,1
liwc,achiev,incapab*,1
liwc,achiev,incentive*,1
liwc,achiev,incompeten*,1
liwc,achiev,ineffect*,1
liwc,achiev,initiat*,1
liwc,achiev,irresponsible*,1
liwc,achiev,king*,1
liwc,achiev,lazie*,1
liwc,achiev,lazy,1
liwc,achiev,lead*,1
liwc,achiev,lesson*,1
liwc,achiev,limit*,1
liwc,achiev,lose,1
liwc,achiev,loser*,1
liwc,achiev,loses,1
liwc,achiev,losing,1
liwc,achiev,loss*,1
liwc,achiev,lost,1
liwc,achiev,master,1
liwc,achiev,mastered,1
liwc,achiev,masterful*,1
liwc,achiev,mastering,1
liwc,achiev,mastermind*,1
liwc,achiev,masters,1
liwc,achiev,mastery,1
liwc,achiev,medal*,1
liwc,achiev,mediocr*,1
liwc,achiev,motiv*,1
liwc,achiev,obtain*,1
liwc,achiev,opportun*,1
liwc,achiev,organiz*,1
liwc,achiev,originat*,1
liwc,achiev,outcome*,1
liwc,achiev,overcome,1
liwc,achiev,overconfiden*,1
liwc,achiev,overtak*,1
liwc,achiev,perfect*,1
liwc,achiev,perform*,1
liwc,achiev,persever*,1
liwc,achiev,persist*,1
liwc,achiev,plan,1
liwc,achiev,planned,1
liwc,achiev,planner*,1
liwc,achiev,planning,1
liwc,achiev,plans,1
liwc,achiev,potential*,1
liwc,achiev,power*,1
liwc,achiev,practice,1
liwc,achiev,prais*,1
liwc,achiev,presiden*,1
liwc,achiev,pride,1
liwc,achiev,prize*,1
liwc,achiev,produc*,1
liwc,achiev,proficien*,1
liwc,achiev,progress,1
liwc,achiev,promot*,1
liwc,achiev,proud*,1
liwc,achiev,purpose*,1
liwc,achiev,queen,1
liwc,achiev,queenly,1
liwc,achiev,quit,1
liwc,achiev,quitt*,1
liwc,achiev,rank,1
liwc,achiev,ranked,1
liwc,achiev,ranking,1
liwc,achiev,ranks,1
liwc,achiev,recover*,1
liwc,achiev,requir*,1
liwc,achiev,resolv*,1
liwc,achiev,resourceful*,1
liwc,achiev,responsib*,1
liwc,achiev,reward*,1
liwc,achiev,skill,1
liwc,achiev,skilled,1
liwc,achiev,skills,1
liwc,achiev,solution*,1
liwc,achiev,solve,1
liwc,achiev,solved,1
liwc,achiev,solves,1
liwc,achiev,solving,1
liwc,achiev,strateg*,1
liwc,achiev,strength*,1
liwc,achiev,striv*,1
liwc,achiev,strong*,1
liwc,achiev,succeed*,1
liwc,achiev,success*,1
liwc,achiev,super,1
liwc,achiev,superb*,1
liwc,achiev,surviv*,1
liwc,achiev,team*,1
liwc,achiev,top,1
liwc,achiev,tried,1
liwc,achiev,tries,1
liwc,achiev,triumph*,1
liwc,achiev,try,1
liwc,achiev,trying,1
liwc,achiev,unable,1
liwc,achiev,unbeat*,1
liwc,achiev,unproduc*,1
liwc,achiev,unsuccessful*,1
liwc,achiev,victor*,1
liwc,achiev,win,1
liwc,achiev,winn*,1
liwc,achiev,wins,1
liwc,achiev,won,1
liwc,achiev,work,1
liwc,achiev,workabl*,1
liwc,achiev,worked,1
liwc,achiev,worker*,1
liwc,achiev,working*,1
liwc,achiev,works,1
liwc,leisure,actor*,1
liwc,leisure,actress*,1
liwc,leisure,aerobic*,1
liwc,leisure,amus*,1
liwc,leisure,apartment*,1
liwc,leisure,art,1
liwc,leisure,artist*,1
liwc,leisure,arts,1
liwc,leisure,athletic*,1
liwc,leisure,ball,1
liwc,leisure,ballet*,1
liwc,leisure,band,1
liwc,leisure,bands,1
liwc,leisure,bar,1
liwc,leisure,bars,1
liwc,leisure,baseball*,1
liwc,leisure,basketball*,1
liwc,leisure,bath*,1
liwc,leisure,beach*,1
liwc,leisure,beer*,1
liwc,leisure,bicyc*,1
liwc,leisure,bike*,1
liwc,leisure,birdie*,1
liwc,leisure,blackjack,1
liwc,leisure,blockbuster*,1
liwc,leisure,blog*,1
liwc,leisure,book*,1
liwc,leisure,café*,1
liwc,leisure,camping,1
liwc,leisure,cards,1
liwc,leisure,casino*,1
liwc,leisure,casual,1
liwc,leisure,cd*,1
liwc,leisure,celebrat*,1
liwc,leisure,celebrit*,1
liwc,leisure,channel*,1
liwc,leisure,chat*,1
liwc,leisure,checkers,1
liwc,leisure,chess,1
liwc,leisure,chillin*,1
liwc,leisure,choir*,1
liwc,leisure,chorus,1
liwc,leisure,cinema*,1
liwc,leisure,club*,1
liwc,leisure,coach*,1
liwc,leisure,cocktail*,1
liwc,leisure,coffee*,1
liwc,leisure,comed*,1
liwc,leisure,comic*,1
liwc,leisure,concert*,1
liwc,leisure,cook*,1
liwc,leisure,cruis*,1
liwc,leisure,danc*,1
liwc,leisure,decorat*,1
liwc,leisure,diaries,1
liwc,leisure,diary,1
liwc,leisure,dj*,1
liwc,leisure,drama,1
liwc,leisure,dream*,1
liwc,leisure,drink*,1
liwc,leisure,drum,1
liwc,leisure,drumm*,1
liwc,leisure,drums,1
liwc,leisure,drunk*,1
liwc,leisure,dvd*,1
liwc,leisure,easy*,1
liwc,leisure,entertain*,1
liwc,leisure,exercis*,1
liwc,leisure,families*,1
liwc,leisure,family,1
liwc,leisure,fantasi*,1
liwc,leisure,fantasy,1
liwc,leisure,film*,1
liwc,leisure,fishing,1
liwc,leisure,fitness,1
liwc,leisure,flatscreen*,1
liwc,leisure,football*,1
liwc,leisure,frisbee*,1
liwc,leisure,game*,1
liwc,leisure,gaming,1
liwc,leisure,garage*,1
liwc,leisure,garden*,1
liwc,leisure,golf*,1
liwc,leisure,guitar*,1
liwc,leisure,gym*,1
liwc,leisure,hangin*,1
liwc,leisure,hangout*,1
liwc,leisure,hik*,1
liwc,leisure,hiphop,1
liwc,leisure,hobb*,1
liwc,leisure,hockey*,1
liwc,leisure,holiday*,1
liwc,leisure,horseback,1
liwc,leisure,hotel*,1
liwc,leisure,hunting,1
liwc,leisure,inn,1
liwc,leisure,inns,1
liwc,leisure,intramural*,1
liwc,leisure,ipod*,1
liwc,leisure,jazz*,1
liwc,leisure,jog*,1
liwc,leisure,joke*,1
liwc,leisure,joking,1
liwc,leisure,karaoke,1
liwc,leisure,keg,1
liwc,leisure,kegger,1
liwc,leisure,keggers,1
liwc,leisure,kegs,1
liwc,leisure,laidback,1
liwc,leisure,liquor*,1
liwc,leisure,magazine*,1
liwc,leisure,mall,1
liwc,leisure,malls,1
liwc,leisure,marathon*,1
liwc,leisure,margarita*,1
liwc,leisure,martini*,1
liwc,leisure,meditat*,1
liwc,leisure,minesweeper,1
liwc,leisure,motel*,1
liwc,leisure,movie*,1
liwc,leisure,mtv*,1
liwc,leisure,museum*,1
liwc,leisure,musi*,1
liwc,leisure,nap,1
liwc,leisure,naps,1
liwc,leisure,netflix,1
liwc,leisure,nintendo*,1
liwc,leisure,novel,1
liwc,leisure,novels,1
liwc,leisure,opera*,1
liwc,leisure,orchestra,1
liwc,leisure,parks,1
liwc,leisure,partie*,1
liwc,leisure,party*,1
liwc,leisure,pitcher*,1
liwc,leisure,play,1
liwc,leisure,played,1
liwc,leisure,playful*,1
liwc,leisure,playing,1
liwc,leisure,plays,1
liwc,leisure,playstation*,1
liwc,leisure,poetry,1
liwc,leisure,poker,1
liwc,leisure,pool*,1
liwc,leisure,pretend*,1
liwc,leisure,pub,1
liwc,leisure,pubs,1
liwc,leisure,radio*,1
liwc,leisure,rap,1
liwc,leisure,read,1
liwc,leisure,reading,1
liwc,leisure,recording*,1
liwc,leisure,recreation*,1
liwc,leisure,reggae,1
liwc,leisure,relax*,1
liwc,leisure,restau*,1
liwc,leisure,resting,1
liwc,leisure,rock,1
liwc,leisure,rocks,1
liwc,leisure,roller*,1
liwc,leisure,rowing,1
liwc,leisure,rugby*,1
liwc,leisure,rum,1
liwc,leisure,runner*,1
liwc,leisure,running,1
liwc,leisure,salsa,1
liwc,leisure,sang,1
liwc,leisure,scrabble,1
liwc,leisure,scrapbook*,1
liwc,leisure,sculpt*,1
liwc,leisure,shop,1
liwc,leisure,shopaholic*,1
liwc,leisure,shopp*,1
liwc,leisure,shops,1
liwc,leisure,show,1
liwc,leisure,shows,1
liwc,leisure,sing,1
liwc,leisure,singing,1
liwc,leisure,sings,1
liwc,leisure,skat*,1
liwc,leisure,ski,1
liwc,leisure,skied,1
liwc,leisure,skier*,1
liwc,leisure,skiing,1
liwc,leisure,skis,1
liwc,leisure,soaps,1
liwc,leisure,soccer*,1
liwc,leisure,solitaire,1
liwc,leisure,song*,1
liwc,leisure,spa,1
liwc,leisure,spas,1
liwc,leisure,sport*,1
liwc,leisure,standup,1
liwc,leisure,stereo,1
liwc,leisure,stereos,1
liwc,leisure,stoned,1
liwc,leisure,sunbath*,1
liwc,leisure,swim*,1
liwc,leisure,symphon*,1
liwc,leisure,tanning,1
liwc,leisure,team*,1
liwc,leisure,techno,1
liwc,leisure,television*,1
liwc,leisure,tennis*,1
liwc,leisure,tequila,1
liwc,leisure,theat*,1
liwc,leisure,ticket*,1
liwc,leisure,tivo*,1
liwc,leisure,toy*,1
liwc,leisure,travel*,1
liwc,leisure,triathl*,1
liwc,leisure,tv*,1
liwc,leisure,unwind*,1
liwc,leisure,vacation*,1
